UBIGEO,VIVIENDA,AguaAcceso,Electricidad
170102,44,1,1
170102,116,1,1
170102,117,1,1
170102,118,1,1
170102,119,1,1
170102,119,1,1
170102,120,1,1
170101,13,1,1
170101,16,1,0
170101,77,1,1
170101,79,1,1
170101,81,1,1
170101,82,1,1
170101,83,1,1
170301,14,1,1
170301,24,1,1
170301,34,1,1
170301,54,1,1
170301,74,1,1
170301,84,1,1
170301,94,1,1
170203,19,1,0
170203,131,1,1
170203,133,1,1
170203,134,1,1
170203,135,1,1
170203,136,1,1
170203,138,1,1
170203,140,1,1
170303,45,1,1
170303,49,1,1
180101,12,1,1
180101,29,1,1
180101,46,1,1
180101,62,1,1
180101,95,1,1
180101,109,1,1
180101,138,1,1
180101,153,1,1
180101,4,1,1
180101,18,1,1
180101,48,1,1
180101,61,1,1
180101,72,1,1
180101,85,1,1
180101,5,1,1
180101,19,1,1
180101,51,1,1
180101,67,1,1
180101,83,1,1
180101,99,1,1
180104,3,1,1
180104,21,1,1
180104,54,1,1
180104,71,1,1
180104,89,1,1
180104,123,1,1
180101,22,1,1
180101,86,1,1
180101,108,1,1
180101,150,1,1
180101,169,1,1
180101,188,1,1
180101,26,1,1
180101,59,1,1
180101,75,1,1
180101,91,1,1
180101,106,1,1
180101,137,1,1
180101,152,1,1
180101,3,1,1
180101,25,1,1
180101,67,1,0
180101,89,1,1
180101,110,1,1
180101,132,1,1
180101,46,1,1
180101,62,1,1
180101,79,1,1
180101,113,1,1
180101,130,1,1
180101,146,1,1
180104,43,1,1
180104,58,1,1
180104,74,1,1
180104,105,1,1
180104,119,1,1
180104,135,1,1
180104,148,1,1
180104,165,1,1
180101,27,1,1
180101,69,1,1
180101,89,1,1
180101,107,1,1
180101,125,1,1
180101,161,1,1
180101,5,1,1
180101,17,1,1
180101,53,1,1
180101,65,1,1
180101,89,1,1
180101,100,1,1
180101,4,1,1
180101,28,1,1
180101,40,1,1
180101,52,1,1
180101,87,1,1
180101,98,1,1
180101,3,1,1
180101,17,1,1
180101,44,1,1
180101,58,1,1
180101,71,1,1
180101,85,1,1
180101,3,1,1
180101,27,1,1
180101,40,1,1
180101,51,1,1
180101,63,1,1
180101,6,1,1
180101,23,1,1
180101,37,1,1
180101,48,1,1
180101,80,1,1
180101,98,1,1
180101,4,1,1
180101,37,1,1
180101,59,1,1
180101,70,1,1
180101,81,1,1
180101,6,1,1
180101,28,1,1
180101,39,1,1
180101,50,1,1
180101,72,1,1
180101,32,1,1
180101,50,1,1
180101,84,1,1
180101,100,1,1
180101,134,1,1
180101,151,1,1
180101,17,1,1
180101,53,1,1
180101,71,1,1
180101,105,1,1
180101,120,1,1
180101,135,1,1
180101,2,1,1
180101,20,1,1
180101,37,1,1
180101,54,1,1
180101,91,1,0
180101,108,1,1
180101,3,1,1
180101,15,1,1
180101,29,1,1
180101,55,1,1
180101,68,1,1
180101,82,1,1
180101,108,1,1
180101,121,1,1
180101,6,1,1
180101,20,1,1
180101,49,1,1
180101,78,1,1
180101,92,1,1
180101,107,1,1
180101,121,1,1
180101,32,1,1
180101,47,1,1
180101,65,1,1
180101,81,1,1
180101,131,1,1
180101,147,1,1
180101,20,1,1
180101,31,1,1
180101,44,1,1
180101,69,1,1
180101,82,1,1
180101,95,1,1
180101,12,1,1
180101,48,1,1
180101,65,1,1
180101,82,1,1
180101,100,1,1
180101,135,1,1
180101,8,1,1
180101,28,1,1
180101,87,1,1
180101,126,1,1
180101,146,1,1
180101,165,1,1
180101,21,1,1
180101,91,1,1
180101,114,1,1
180101,137,1,1
180101,160,1,1
180101,4,1,1
180101,20,1,1
180101,50,1,1
180101,66,1,1
180101,82,1,1
180101,98,1,1
180101,129,1,1
180101,141,1,1
180101,13,1,1
180101,27,1,1
180101,42,1,1
180101,56,1,1
180101,85,1,1
180101,100,1,1
180101,3,1,1
180101,13,1,1
180101,16,1,1
180101,53,1,1
180101,67,1,1
180101,87,1,1
180101,41,1,1
180101,55,1,1
180101,63,1,1
180101,69,1,1
180101,73,1,1
180101,106,1,1
180101,7,1,1
180101,14,1,1
180101,21,2,1
180101,49,1,1
180101,65,1,1
180101,149,1,1
180104,4,1,1
180104,15,1,1
180104,35,1,1
180104,48,1,1
180104,55,1,1
180104,65,2,1
180101,6,1,1
180101,21,1,1
180101,51,1,1
180101,81,1,1
180101,96,1,1
180101,7,1,1
180101,25,1,1
180101,34,1,1
180101,46,1,1
180101,74,1,1
180101,5,1,1
180101,23,1,1
180101,40,1,1
180101,127,1,1
180101,142,1,1
180101,20,1,1
180101,78,1,1
180101,93,1,1
180101,3,1,1
180101,19,1,1
180101,35,1,1
180101,51,1,1
180101,116,1,1
180101,132,1,1
180104,8,1,1
180104,24,1,1
180104,40,1,1
180101,24,1,1
180101,65,1,1
180101,86,1,1
180101,108,1,1
180101,129,1,1
180101,25,1,1
180101,39,1,1
180101,53,1,1
180101,67,1,1
180101,81,1,1
180101,122,1,1
180104,75,1,1
180104,86,1,1
180101,3,1,1
180101,15,1,1
180101,32,1,1
180101,49,1,1
180101,79,1,1
180101,95,1,1
180101,125,1,1
180101,140,1,0
180101,33,1,1
180101,47,1,1
180101,61,1,1
180101,74,1,1
180101,88,1,1
180101,103,1,1
180101,4,1,1
180101,36,1,1
180101,68,1,1
180101,101,1,1
180101,101,1,1
180101,117,1,1
180101,133,1,1
180101,149,1,1
180101,165,1,1
180101,8,1,1
180101,27,1,1
180101,46,1,1
180101,63,1,1
180101,82,1,1
180101,138,1,1
180101,4,1,1
180101,17,1,1
180101,42,1,1
180101,55,1,1
180101,68,1,1
180101,81,1,1
180101,12,1,1
180101,23,1,1
180101,35,1,1
180101,46,1,1
180101,67,1,1
180101,89,1,1
180101,2,1,1
180101,38,1,1
180101,57,1,1
180101,75,1,1
180101,112,1,1
180101,149,1,1
180101,168,1,1
180101,1,1,1
180101,18,1,1
180101,35,1,1
180101,55,1,1
180101,154,1,1
180101,3,1,1
180101,16,1,1
180101,26,1,1
180101,39,1,1
180101,74,1,1
180101,85,1,1
180303,16,1,1
180303,32,1,1
180303,61,1,1
180303,75,1,1
180303,90,1,1
180301,51,2,1
180301,70,2,1
180301,104,2,1
180301,121,1,1
180301,138,1,1
180301,6,1,1
180301,22,2,1
180301,54,2,1
180301,68,1,1
180301,80,1,1
180301,94,2,1
180301,4,1,1
180301,20,1,1
180301,51,1,1
180301,67,1,1
180301,98,1,1
180301,128,1,1
180301,13,1,1
180301,28,1,1
180301,73,1,1
180301,88,1,1
180301,104,1,1
180301,10,1,0
180301,25,1,1
180301,56,2,1
180301,71,1,1
180301,87,1,1
180301,102,1,1
180301,17,1,1
180301,31,1,1
180301,43,1,1
180301,57,1,1
180301,86,1,1
180301,32,2,1
180301,50,1,1
180301,67,1,1
180301,85,1,1
180301,115,1,1
180301,129,1,1
180303,32,1,1
180303,50,1,1
180303,68,1,1
180303,86,1,1
180303,103,1,1
180303,139,1,1
180301,1,1,1
180301,11,1,1
180301,30,1,1
180301,40,1,1
180301,50,1,1
180301,60,1,1
180301,6,1,1
180301,64,1,1
180301,83,1,1
180301,102,1,1
180301,121,1,1
180301,140,1,1
180301,13,1,1
180301,29,1,1
180301,61,1,1
180301,77,1,1
180301,93,1,1
180301,109,1,1
180301,109,1,1
180301,6,2,1
180301,24,1,1
180301,79,1,1
180301,97,1,1
180301,116,1,1
180301,24,1,1
180301,73,1,1
180301,90,1,1
180301,106,1,1
180301,6,1,1
180301,37,2,1
180301,53,1,1
180301,71,1,1
180301,106,2,1
180301,18,2,1
180301,36,1,1
180301,67,1,1
180301,98,1,1
180301,114,1,1
180301,4,2,1
180301,18,1,1
180301,34,1,1
180301,48,1,1
180301,64,1,1
180301,94,1,1
180301,13,1,1
180301,29,1,1
180301,60,1,1
180301,75,1,1
180301,91,1,1
180301,106,1,1
180301,9,1,1
180301,42,1,1
180301,57,1,1
180301,90,1,1
180301,122,1,1
180301,14,1,1
180301,30,1,1
180301,47,1,1
180301,80,1,1
180301,113,1,1
180301,129,1,1
180301,14,1,1
180301,42,1,1
180301,57,1,1
180301,71,1,1
180301,99,1,1
180301,114,1,1
180301,6,1,1
180301,22,1,1
180301,68,1,1
180301,84,1,1
180301,99,1,1
180301,13,1,1
180301,30,1,1
180301,62,1,1
180301,78,1,1
180301,95,1,1
180301,20,2,1
180301,51,2,1
180301,69,2,1
180301,82,1,1
180301,114,1,1
180301,129,2,1
180301,13,1,1
180301,41,2,1
180301,85,1,1
180301,100,2,1
180301,114,1,1
180301,4,1,1
180301,16,1,1
180301,50,1,1
180301,63,1,1
180301,80,1,1
180301,4,2,1
180301,31,1,1
180301,44,1,1
180301,71,1,1
180301,98,1,1
180301,112,2,1
180301,12,1,1
180301,16,1,1
180301,67,1,1
180301,77,1,1
180301,26,1,1
180301,83,1,1
180301,8,1,1
180301,39,1,1
180301,74,1,1
180301,111,1,1
180301,133,1,1
180301,155,1,1
180301,57,1,1
180301,99,2,1
180301,119,1,1
180301,140,1,1
180301,161,1,1
180301,2,2,1
180301,19,1,1
180301,86,1,1
180301,103,1,1
180301,6,1,1
180301,17,1,1
180301,31,1,1
180301,46,1,1
180301,54,1,1
180301,69,1,1
180301,11,1,1
180301,27,1,1
180301,58,1,1
180301,74,1,1
180301,90,1,1
180301,106,1,1
180301,7,1,1
180301,25,1,1
180301,80,1,1
180301,99,1,1
180301,117,1,1
180301,135,1,1
180301,4,1,1
180301,35,1,1
180301,50,1,1
180301,64,1,1
180301,77,1,1
180301,9,1,1
180301,40,2,1
180301,55,2,1
180301,71,1,1
180301,86,1,1
180301,102,2,1
180302,6,1,1
180302,38,1,1
180302,49,1,1
180302,60,1,1
180302,71,1,1
180302,81,1,1
180301,2,1,1
180301,16,1,1
180301,30,1,1
180301,43,1,1
180301,101,1,1
180301,13,1,1
180301,31,1,1
180301,86,1,1
180301,105,1,1
180301,140,1,1
180301,6,1,1
180301,22,2,1
180301,55,2,1
180301,72,2,1
180301,88,1,1
180301,105,1,1
180301,30,2,1
180301,49,1,1
180301,71,1,1
180303,23,1,1
180303,38,1,1
180303,52,1,1
180303,64,1,1
180303,75,1,1
180303,87,1,1
180301,8,1,1
180301,28,1,1
180301,47,1,1
180301,66,1,1
180301,86,1,1
180301,30,1,1
180301,67,1,1
180301,86,1,1
180301,104,1,1
180301,123,1,1
180301,14,1,1
180301,30,1,1
180301,78,1,1
180301,98,1,1
180301,114,1,1
180302,11,1,1
180302,27,1,1
180302,41,1,1
180302,72,1,1
180302,88,1,1
180302,103,1,1
180301,31,1,1
180301,54,1,1
180301,76,1,1
180301,118,1,1
180301,139,1,1
180301,161,1,1
180301,12,1,1
180301,32,1,1
180301,72,1,1
180301,92,1,1
180301,111,1,1
180301,131,2,1
180301,9,1,1
180301,19,1,1
180301,28,1,1
180301,37,1,1
180301,57,1,1
180301,6,1,1
180301,22,1,1
180301,37,1,0
180301,53,1,1
180301,68,1,1
180301,84,1,1
180201,9,1,1
180201,20,1,1
180201,30,1,1
180201,39,1,1
180201,59,1,1
180201,71,1,1
180106,3,1,1
180106,42,1,1
180106,61,1,1
180106,100,1,1
180106,121,1,1
180201,1,1,1
180201,17,1,1
180201,48,1,1
180201,63,1,1
180201,96,1,1
180101,79,1,1
180101,80,1,1
180101,29,1,1
180101,189,1,1
180101,190,1,1
180101,191,1,1
180101,192,1,1
180101,396,1,0
180101,398,1,0
180101,399,1,1
180104,21,1,1
180104,22,2,1
180104,23,2,1
180104,24,1,0
180104,74,1,1
180104,77,2,1
180104,78,2,1
180208,3,1,1
180208,16,1,1
180208,25,1,1
180208,44,1,1
180208,54,1,1
180208,63,1,1
180208,92,1,1
180208,101,1,1
180105,14,1,1
180105,24,1,1
180105,37,1,0
180105,48,1,1
180105,70,1,1
180105,91,1,1
180105,112,1,1
180105,131,1,1
180208,22,1,1
180208,23,1,1
180208,25,1,1
180208,26,1,1
180208,28,1,1
180208,29,1,1
180208,31,1,1
180208,32,1,1
180204,13,1,1
180204,22,1,1
180204,31,1,1
180204,39,1,1
180204,49,1,1
180204,75,1,1
180204,84,1,1
180204,154,1,0
180204,157,1,1
180204,159,1,1
180105,27,1,1
180105,43,1,1
180105,59,1,1
180105,75,1,1
180105,91,1,1
180105,122,1,1
180105,138,1,1
180105,154,1,1
180201,18,1,1
180201,19,1,1
180201,20,1,1
180201,77,1,1
180201,78,1,1
180201,80,1,1
180201,86,1,1
180201,87,2,1
180208,2,1,1
180208,14,1,1
180208,26,1,1
180208,46,1,1
180208,56,1,1
180208,77,1,1
180208,87,1,1
180208,108,1,1
180105,4,1,1
180105,14,1,1
180105,26,1,1
180105,56,1,1
180105,66,1,1
180105,87,1,1
180105,97,1,1
180105,107,1,1
180102,17,1,1
180102,18,1,1
180102,19,1,1
180102,20,1,1
180106,175,1,1
180106,176,1,1
180106,177,1,1
180106,180,1,1
180106,181,1,1
180202,3,1,1
180202,9,1,1
180202,15,1,1
180202,21,1,1
180202,33,1,1
180202,40,1,1
180202,46,1,1
180202,52,1,1
180204,342,1,0
180204,344,1,0
180204,346,1,0
180204,349,1,0
180204,350,1,0
180211,46,1,1
180211,47,1,1
180211,48,1,1
180211,49,1,1
180211,52,1,1
180211,53,1,1
180211,55,1,1
180211,56,1,1
180204,22,1,1
180204,26,1,1
180204,35,1,1
180204,68,1,1
180204,82,1,1
180106,13,1,0
180106,16,1,0
180106,262,1,1
180106,263,1,1
180106,264,1,1
180106,267,1,1
180106,268,1,1
180106,269,1,1
180207,9,1,1
180207,32,1,1
180207,44,1,1
180207,55,1,1
180207,78,1,1
180207,113,1,1
180207,124,1,1
180207,136,1,1
180203,2,1,1
180203,3,1,1
180203,4,1,1
180203,140,1,1
180203,141,1,1
180203,142,1,1
180203,143,1,1
180210,14,1,1
180210,16,1,1
180210,33,1,1
180210,37,1,1
180210,45,1,0
180210,47,1,1
180103,3,1,1
180103,32,1,1
180103,40,1,1
180103,63,1,1
180103,70,1,1
180103,79,1,1
180103,85,1,0
180106,157,2,1
180106,167,1,1
180106,169,1,1
180106,170,1,1
180106,171,2,1
180211,36,1,1
180211,42,1,1
180211,110,1,1
180211,118,1,1
180211,134,1,1
180211,154,1,1
180211,163,1,1
180204,42,1,1
180204,439,1,1
180204,440,1,1
180204,441,1,1
180204,442,1,1
180204,29,1,1
180204,30,1,1
180204,31,1,1
180204,32,1,1
180204,101,1,0
180204,102,1,1
190113,2,2,1
190113,13,2,1
190113,36,2,1
190113,52,2,1
190113,71,2,1
190113,79,2,1
190109,7,2,1
190109,17,2,1
190109,28,2,1
190109,39,2,1
190109,48,1,1
190109,59,1,1
190101,30,2,1
190113,17,2,1
190113,27,2,1
190113,36,2,1
190113,55,2,1
190113,63,2,1
190113,72,2,1
190113,28,2,1
190113,54,2,1
190113,67,2,1
190113,80,2,1
190109,25,1,1
190109,38,1,1
190109,63,1,1
190109,77,1,1
190109,90,1,1
190109,102,1,1
190101,3,2,1
190101,20,2,1
190101,54,2,1
190101,71,2,1
190101,105,2,1
190101,122,2,1
190101,155,1,1
190101,17,2,1
190101,30,1,1
190101,37,1,1
190101,52,2,1
190101,70,2,1
190101,82,1,1
190101,109,2,1
190113,7,2,1
190113,15,2,1
190113,24,2,1
190113,40,2,1
190113,49,2,1
190113,57,2,1
190113,66,2,1
190113,92,2,1
190113,17,1,1
190113,25,2,1
190113,34,2,1
190113,35,2,1
190113,52,2,1
190113,79,2,1
190113,88,2,1
190101,7,2,1
190101,37,2,1
190101,48,2,1
190101,61,2,1
190101,88,2,1
190101,100,2,1
190101,8,2,1
190101,23,2,1
190101,30,2,1
190101,37,2,1
190101,44,2,1
190101,51,2,1
190101,58,2,1
190101,73,2,1
190101,13,1,1
190101,23,2,1
190101,43,2,1
190101,52,2,1
190101,62,2,1
190101,72,2,1
190113,21,2,1
190113,38,2,1
190113,55,2,1
190113,72,2,1
190113,89,2,1
190113,124,2,1
190113,175,2,1
190101,1,2,1
190101,22,2,1
190101,30,2,1
190101,36,2,1
190101,49,2,1
190101,62,2,1
190101,92,2,1
190113,10,2,1
190113,60,2,1
190113,94,2,1
190113,111,1,1
190113,127,2,1
190113,145,2,1
190113,180,2,1
190101,5,1,1
190101,21,1,1
190101,36,1,1
190101,52,1,1
190101,84,1,1
190101,100,1,1
190101,115,1,1
190101,133,2,1
190101,15,2,1
190101,35,2,1
190101,74,2,1
190101,113,2,1
190101,133,2,1
190101,14,2,1
190101,31,2,1
190101,65,2,1
190101,82,2,1
190101,98,2,1
190101,115,2,1
190109,17,2,1
190109,47,2,1
190109,56,2,1
190109,66,2,1
190113,2,2,1
190113,23,2,1
190113,32,2,1
190113,42,2,1
190113,51,2,1
190113,82,2,1
190101,6,1,1
190101,25,2,1
190101,44,2,1
190101,63,2,1
190101,101,2,1
190109,9,1,1
190109,20,1,1
190109,31,1,1
190109,44,1,1
190109,74,1,1
190109,85,1,1
190109,106,1,1
190113,2,2,1
190113,20,2,1
190113,37,2,1
190113,55,1,1
190113,93,2,1
190113,108,2,1
190113,140,2,1
190113,160,2,1
190109,10,1,1
190109,43,1,1
190109,67,1,1
190109,123,1,1
190109,141,1,1
190111,26,1,1
190111,63,2,1
190111,80,2,1
190111,98,2,1
190111,116,2,1
190111,6,1,1
190111,14,1,1
190111,21,1,1
190111,30,1,1
190111,43,1,1
190111,57,1,1
190201,7,1,1
190201,43,1,1
190201,79,1,1
190201,115,1,1
190201,134,1,1
190201,151,1,1
190107,5,1,1
190107,29,1,1
190107,49,1,1
190107,59,1,1
190107,69,1,1
190107,77,1,1
190201,12,1,1
190201,30,1,1
190201,66,1,1
190201,84,1,1
190201,102,1,1
190201,117,1,1
190107,27,1,1
190107,45,1,1
190107,63,1,1
190107,96,1,1
190107,111,1,1
190107,127,1,1
190206,8,1,1
190206,21,1,1
190206,72,1,1
190206,85,1,1
190206,103,1,1
190206,109,1,1
190111,10,1,1
190111,27,1,1
190111,47,1,1
190111,67,1,1
190111,84,1,1
190111,103,1,1
190207,9,2,1
190207,22,1,1
190207,36,2,1
190207,49,1,1
190207,63,1,1
190207,76,1,1
190201,17,1,1
190201,26,1,1
190201,35,2,1
190201,44,1,1
190201,53,1,1
190201,62,1,1
190201,2,1,1
190201,17,1,1
190201,31,1,1
190201,61,1,1
190201,75,1,1
190201,90,1,1
190111,3,1,1
190111,67,1,1
190111,108,1,1
190111,122,1,1
190105,32,1,1
190105,34,1,1
190105,67,1,1
190105,103,1,1
190105,138,1,1
190105,155,1,1
190107,6,1,1
190107,21,1,1
190107,50,1,1
190107,65,1,1
190107,79,1,1
190104,6,1,1
190104,18,1,1
190104,41,1,1
190104,53,1,1
190104,64,1,1
190104,76,1,1
190102,6,1,1
190102,19,1,1
190102,34,1,1
190102,47,1,1
190102,89,1,1
190201,7,1,1
190201,20,1,1
190201,27,1,1
190201,42,1,1
190201,49,1,1
190201,55,1,1
190107,5,1,1
190107,26,1,1
190107,60,1,1
190107,79,1,1
190107,93,1,1
190107,116,1,1
190103,37,1,1
190103,93,1,1
190103,111,1,1
190103,130,1,1
190201,8,1,1
190201,23,1,1
190201,35,1,1
190201,60,1,1
190201,72,1,1
190201,84,1,1
190103,9,1,1
190103,24,1,1
190103,40,1,1
190103,52,1,1
190103,83,1,1
190103,101,1,1
190103,5,1,1
190103,14,1,1
190103,33,1,1
190103,43,1,1
190103,52,1,1
190103,62,1,1
190103,5,1,1
190103,33,1,1
190103,44,1,1
190103,70,1,1
190103,84,1,1
190301,8,1,1
190301,26,1,1
190301,43,1,1
190301,75,1,1
190301,91,1,1
190301,140,1,1
190301,15,1,1
190301,42,1,1
190301,96,1,1
190301,124,1,1
190301,151,1,1
190301,179,1,1
190306,1,1,0
190306,14,1,0
190306,53,1,1
190306,67,1,1
190306,80,1,1
190306,93,1,1
190307,11,1,1
190307,50,1,1
190307,63,1,1
190307,75,1,1
190307,88,1,1
190307,37,1,1
190307,88,1,1
190307,138,1,1
190307,163,1,1
190303,4,1,1
190303,17,1,1
190303,30,1,1
190303,43,1,1
190303,69,1,1
190303,82,1,1
190306,4,1,1
190306,15,1,1
190306,36,1,1
190306,46,1,1
190306,57,1,1
190306,67,1,1
190301,2,1,1
190301,31,1,1
190301,35,1,1
190301,39,1,1
190301,82,1,1
190301,99,1,1
190302,3,1,1
190302,41,1,1
190302,59,1,1
190302,78,1,1
190302,97,1,1
190302,116,1,1
190301,13,1,1
190301,26,1,1
190301,39,1,1
190301,63,1,1
190301,78,1,1
190301,91,1,1
190307,5,1,1
190307,22,1,1
190307,54,1,1
190307,71,1,1
190307,105,1,1
190301,21,1,1
190301,32,1,1
190301,44,1,1
190301,55,1,1
190301,67,1,1
190301,78,1,1
190201,13,1,1
190201,14,1,1
190201,15,1,1
190201,16,1,1
190201,140,1,1
190201,141,1,1
190201,142,1,1
190201,143,1,1
190201,3,1,1
190201,6,1,1
190201,7,1,1
190201,68,1,1
190201,70,1,1
190201,71,1,1
190201,72,1,1
190201,73,1,1
190106,14,1,1
190106,23,1,1
190106,33,1,1
190106,51,1,1
190106,60,1,1
190106,78,1,1
190106,88,1,1
190102,81,1,1
190102,82,1,1
190102,178,1,1
190102,179,1,1
190102,180,1,1
190204,41,1,1
190204,42,1,1
190107,9,1,1
190107,10,1,1
190107,11,1,1
190107,124,1,1
190107,125,1,1
190107,126,1,1
190107,127,1,1
190202,20,1,1
190202,31,1,1
190202,42,1,1
190202,51,1,1
190202,104,1,1
190202,115,1,1
190113,9,1,1
190113,10,1,1
190113,12,1,1
190113,159,1,1
190113,161,1,1
190113,162,1,1
190113,164,1,1
190102,5,1,1
190102,6,1,1
190102,7,1,1
190102,8,1,1
190102,9,1,1
190102,17,1,1
190102,18,1,1
190102,20,1,1
190201,17,1,1
190201,18,1,1
190201,19,1,1
190201,77,1,1
190201,81,1,1
190201,84,1,1
190201,86,1,1
190201,96,1,1
190107,18,1,1
190107,19,1,1
190107,154,1,1
190107,156,1,1
190206,81,2,1
190206,82,2,1
190206,83,2,1
190206,84,2,1
190106,13,1,1
190106,15,1,1
190106,85,1,1
190106,87,1,1
190106,90,1,1
190106,91,1,1
190106,92,1,1
190206,65,1,1
190206,69,1,1
190206,70,1,1
190206,165,1,0
190206,194,1,1
190206,195,1,1
190206,220,1,1
190208,27,1,1
190204,9,1,0
190204,19,1,1
190204,26,1,0
190204,47,1,1
190204,71,1,1
190204,86,1,1
190204,93,1,1
190206,33,1,1
190206,35,1,1
190206,38,1,1
190206,39,1,1
190206,157,2,1
190206,158,2,1
190206,160,2,1
190110,9,1,0
190110,12,1,0
190208,1,1,1
190208,37,1,0
190208,109,1,1
190208,128,1,1
190208,163,1,1
190208,182,1,1
190208,199,1,1
190104,73,1,1
190104,74,1,1
190104,178,1,1
190104,179,1,1
190104,180,1,1
190104,181,1,1
190204,13,1,1
190204,23,1,1
190204,55,1,1
190204,65,1,1
190204,76,1,1
190204,86,1,1
190204,107,1,1
190204,118,1,1
190108,18,1,1
190108,20,1,0
190108,215,1,1
190108,216,1,1
190108,217,1,1
190108,218,1,1
190108,219,1,0
190104,29,1,1
190104,30,1,1
190104,31,1,1
190104,32,1,1
190302,21,1,1
190302,275,1,1
190302,276,1,1
190302,281,1,1
190302,283,1,1
190307,54,1,1
190307,58,1,1
190304,10,1,1
190304,22,1,1
190304,50,1,1
190304,69,1,1
190304,78,1,1
190304,87,1,1
190304,106,1,1
190304,220,1,0
190304,221,1,0
190304,222,1,0
190304,224,1,0
190303,9,1,1
190303,11,1,1
190303,106,1,1
190303,107,1,1
190303,108,1,1
190304,63,1,1
190304,64,1,1
190302,21,1,1
190302,22,1,1
190302,23,1,1
190302,24,1,1
190302,39,1,1
190302,42,1,1
190302,44,1,1
190306,3,1,0
190301,125,1,1
190301,126,1,1
190301,127,1,1
190301,128,1,1
190301,293,1,0
190301,295,1,1
190301,298,1,1
190304,135,1,1
190305,86,1,1
190305,104,1,1
190305,122,1,1
190305,138,1,1
190305,156,1,1
190305,174,1,1
190305,191,1,1
190305,207,1,1
190305,79,1,1
190305,82,1,1
190305,83,1,0
200104,10,2,1
200104,36,1,1
200104,48,1,1
200104,61,2,1
200104,87,1,1
200104,111,2,1
200104,123,2,1
200101,13,1,1
200101,27,1,1
200101,41,1,1
200101,55,1,1
200101,69,1,1
200101,69,1,1
200101,82,1,1
200101,97,1,1
200101,124,1,1
200104,3,2,1
200104,14,1,1
200104,34,1,1
200104,45,2,1
200104,56,1,1
200104,67,1,1
200115,17,1,1
200115,38,1,1
200115,79,1,1
200115,100,1,1
200115,121,1,1
200115,142,1,1
200115,17,1,1
200115,36,1,1
200115,70,1,1
200115,88,2,1
200115,105,1,1
200115,121,1,1
200101,11,1,1
200101,42,1,1
200101,57,1,1
200101,88,1,1
200101,101,1,1
200101,120,1,1
200101,150,1,1
200115,7,1,1
200115,32,1,1
200115,59,1,1
200115,82,1,1
200115,157,1,1
200115,182,1,1
200115,256,2,1
200104,14,1,1
200104,62,1,1
200104,78,1,1
200104,92,1,1
200104,107,1,1
200104,120,1,1
200115,14,1,1
200115,29,1,1
200115,44,1,1
200115,73,1,1
200115,103,2,1
200115,131,2,1
200115,145,1,1
200104,5,1,1
200104,33,2,1
200104,46,2,1
200104,75,2,1
200104,91,2,1
200104,103,2,1
200101,2,1,1
200101,19,1,1
200101,35,1,1
200101,100,1,1
200101,117,1,1
200101,148,1,1
200101,164,1,1
200101,3,2,1
